Is_Response,Has_WebLink,Email_Length,Hyphen_Count,Pound_Count,At_Count,Exclamation_Count,Question_Count,Period_Count,Exclamation_Percentage,Question_Percentage,Period_Percentage,Hyphen_Percentage,Pound_Percentage,At_Percentage,Capitalization_Percent,Safe_Email
False,False,6044,11,0,0,0,4,44,0.0,0.06618133686300463,0.727994705493051,0.18199867637326275,0.0,0.0,0.0,1
False,True,315,3,0,0,0,0,10,0.0,0.0,3.1746031746031744,0.9523809523809523,0.0,0.0,7.659574468085106,1
False,True,1169,1,0,1,5,0,12,0.42771599657827203,0.0,1.0265183917878529,0.0855431993156544,0.0,0.0855431993156544,0.0,0
False,False,6117,14,0,1,3,1,53,0.04904364884747425,0.016347882949158083,0.8664377963053784,0.22887036128821317,0.0,0.016347882949158083,0.0,0
False,True,596,1,0,0,0,0,9,0.0,0.0,1.5100671140939597,0.16778523489932887,0.0,0.0,0.0,1
False,False,1943,18,0,1,1,0,44,0.0514668039114771,0.0,2.2645393721049922,0.9264024704065877,0.0,0.0514668039114771,0.0,1
False,False,143,1,0,0,0,0,3,0.0,0.0,2.097902097902098,0.6993006993006993,0.0,0.0,0.0,1
False,True,2040,2,0,2,0,0,20,0.0,0.0,0.9803921568627451,0.09803921568627451,0.0,0.09803921568627451,0.0,1
False,True,102,3,0,0,0,0,2,0.0,0.0,1.9607843137254901,2.9411764705882355,0.0,0.0,10.38961038961039,1
True,False,467,10,0,0,0,0,5,0.0,0.0,1.0706638115631693,2.1413276231263385,0.0,0.0,0.0,1
False,False,248,0,0,0,0,0,3,0.0,0.0,1.2096774193548387,0.0,0.0,0.0,0.0,1
False,False,1707,7,0,0,0,4,11,0.0,0.23432923257176333,0.6444053895723492,0.4100761570005858,0.0,0.0,3.5631293570875293,1
True,False,3208,22,0,0,3,15,19,0.09351620947630923,0.46758104738154616,0.5922693266832918,0.685785536159601,0.0,0.0,0.0,0
False,True,211,1,0,0,0,0,2,0.0,0.0,0.9478672985781991,0.47393364928909953,0.0,0.0,5.389221556886228,1
False,True,767,1,0,3,1,2,18,0.1303780964797914,0.2607561929595828,2.346805736636245,0.1303780964797914,0.0,0.39113428943937417,18.627450980392158,0
False,False,5695,0,0,0,0,0,82,0.0,0.0,1.4398595258999123,0.0,0.0,0.0,0.0,0
False,False,5075,115,0,18,0,0,35,0.0,0.0,0.6896551724137931,2.2660098522167487,0.0,0.35467980295566504,0.0,1
False,True,1963,14,0,2,1,2,23,0.05094243504839532,0.10188487009679063,1.1716760061130922,0.7131940906775344,0.0,0.10188487009679063,0.0,1
False,True,3426,26,0,4,0,13,35,0.0,0.37945125510799765,1.0215995329830707,0.7589025102159953,0.0,0.11675423234092236,4.8559020923805765,1
False,True,638,11,0,0,0,0,31,0.0,0.0,4.858934169278997,1.7241379310344827,0.0,0.0,4.166666666666666,1
False,True,1798,32,0,7,0,2,36,0.0,0.11123470522803114,2.0022246941045605,1.7797552836484982,0.0,0.389321468298109,7.627829002514669,1
False,False,890,2,0,0,0,1,14,0.0,0.11235955056179775,1.5730337078651686,0.2247191011235955,0.0,0.0,0.0,0
True,False,3937,21,5,0,5,1,26,0.127000254000508,0.0254000508001016,0.6604013208026416,0.5334010668021336,0.127000254000508,0.0,0.0,0
False,True,2542,29,1,3,4,0,36,0.15735641227380015,0.0,1.4162077104642015,1.1408339889850512,0.03933910306845004,0.11801730920535011,0.0,0
False,False,152,0,0,0,0,0,2,0.0,0.0,1.3157894736842106,0.0,0.0,0.0,0.0,1
True,False,3737,158,0,12,1,8,29,0.02675943270002676,0.21407546160021407,0.776023548300776,4.227990366604228,0.0,0.3211131924003211,0.0,1
False,False,772,2,0,2,0,0,9,0.0,0.0,1.16580310880829,0.25906735751295334,0.0,0.25906735751295334,0.0,0
False,True,193,1,0,0,2,1,6,1.0362694300518134,0.5181347150259067,3.1088082901554404,0.5181347150259067,0.0,0.0,0.0,0
False,False,1545,2,0,0,0,1,13,0.0,0.06472491909385113,0.8414239482200647,0.12944983818770225,0.0,0.0,0.0,1
False,True,1113,7,0,1,12,2,11,1.0781671159029649,0.17969451931716082,0.9883198562443846,0.6289308176100629,0.0,0.08984725965858041,6.629213483146068,0
False,False,1426,54,0,3,0,0,10,0.0,0.0,0.7012622720897616,3.7868162692847123,0.0,0.21037868162692847,0.0,1
False,False,431,6,0,1,0,0,3,0.0,0.0,0.6960556844547564,1.3921113689095128,0.0,0.23201856148491878,0.0,0
False,False,309,0,0,0,0,1,8,0.0,0.32362459546925565,2.588996763754045,0.0,0.0,0.0,0.0,0
False,True,2618,33,0,5,8,6,27,0.30557677616501144,0.22918258212375858,1.0313216195569137,1.2605042016806722,0.0,0.19098548510313215,6.166086524117355,1
False,False,96,2,0,0,0,0,3,0.0,0.0,3.125,2.0833333333333335,0.0,0.0,0.0,1
False,False,4576,102,0,29,0,0,23,0.0,0.0,0.5026223776223776,2.229020979020979,0.0,0.6337412587412588,0.0,1
False,False,82,2,0,1,0,0,2,0.0,0.0,2.4390243902439024,2.4390243902439024,0.0,1.2195121951219512,2.941176470588235,0
False,True,2120,1,0,1,1,4,27,0.04716981132075472,0.18867924528301888,1.2735849056603774,0.04716981132075472,0.0,0.04716981132075472,2.7878787878787876,1
True,False,432,0,0,0,0,0,5,0.0,0.0,1.1574074074074074,0.0,0.0,0.0,0.0,1
False,False,370,1,0,0,1,0,4,0.2702702702702703,0.0,1.0810810810810811,0.2702702702702703,0.0,0.0,16.05839416058394,0
False,False,408,4,0,0,0,0,7,0.0,0.0,1.7156862745098038,0.9803921568627451,0.0,0.0,0.0,1
False,False,236,8,0,0,0,0,8,0.0,0.0,3.389830508474576,3.389830508474576,0.0,0.0,6.0606060606060606,1
False,False,277,0,0,0,3,1,0,1.0830324909747293,0.36101083032490977,0.0,0.0,0.0,0.0,0.0,0
True,False,3010,28,0,0,0,0,24,0.0,0.0,0.7973421926910299,0.9302325581395349,0.0,0.0,0.0,1
False,False,1780,4,0,1,0,0,21,0.0,0.0,1.1797752808988764,0.2247191011235955,0.0,0.056179775280898875,0.0,1
False,True,1054,63,0,1,1,2,16,0.09487666034155598,0.18975332068311196,1.5180265654648957,5.977229601518027,0.0,0.09487666034155598,4.702627939142462,1
False,False,434,0,0,0,0,1,7,0.0,0.2304147465437788,1.6129032258064515,0.0,0.0,0.0,0.0,1
False,True,2585,9,0,1,2,0,21,0.07736943907156674,0.0,0.8123791102514507,0.3481624758220503,0.0,0.03868471953578337,0.0,0
False,False,273,0,0,0,1,0,3,0.3663003663003663,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0
True,False,1194,2,0,0,0,1,9,0.0,0.08375209380234507,0.7537688442211056,0.16750418760469013,0.0,0.0,0.0,1
False,True,1552,10,0,3,0,0,18,0.0,0.0,1.1597938144329898,0.6443298969072165,0.0,0.19329896907216496,3.066989507667474,1
False,False,283,3,0,1,0,0,10,0.0,0.0,3.5335689045936394,1.0600706713780919,0.0,0.35335689045936397,0.0,0
False,False,88,2,0,0,0,0,2,0.0,0.0,2.272727272727273,2.272727272727273,0.0,0.0,0.0,1
False,True,648,7,0,1,0,1,8,0.0,0.15432098765432098,1.2345679012345678,1.0802469135802468,0.0,0.15432098765432098,5.69620253164557,1
True,False,411,3,0,5,0,0,5,0.0,0.0,1.2165450121654502,0.7299270072992701,0.0,1.2165450121654502,0.0,1
False,True,2538,8,1,2,0,0,25,0.0,0.0,0.9850275807722616,0.31520882584712373,0.039401103230890466,0.07880220646178093,0.0,0
False,False,3394,63,1,1,15,2,6,0.44195639363582795,0.05892751915144372,0.17678255745433116,1.8562168532704773,0.02946375957572186,0.02946375957572186,16.099319183019624,0
False,False,304,1,0,0,2,0,2,0.6578947368421053,0.0,0.6578947368421053,0.32894736842105265,0.0,0.0,3.0837004405286343,1
False,False,1685,50,0,1,1,4,8,0.05934718100890208,0.23738872403560832,0.47477744807121663,2.9673590504451037,0.0,0.05934718100890208,0.0,1
False,True,4661,136,0,1,2,1,40,0.04290924694271615,0.021454623471358077,0.8581849388543231,2.9178287921046984,0.0,0.021454623471358077,3.6327794987327513,1
True,True,305,0,0,0,4,1,2,1.3114754098360655,0.32786885245901637,0.6557377049180327,0.0,0.0,0.0,0.0,0
False,False,275,0,0,0,1,0,3,0.36363636363636365,0.0,1.0909090909090908,0.0,0.0,0.0,0.0,0
False,True,1427,137,0,1,0,3,26,0.0,0.2102312543798178,1.8220042046250875,9.600560616678345,0.0,0.0700770847932726,3.1567080045095826,1
False,False,158,3,0,0,0,1,6,0.0,0.6329113924050633,3.7974683544303796,1.8987341772151898,0.0,0.0,12.173913043478262,1
False,True,897,18,0,0,0,0,6,0.0,0.0,0.6688963210702341,2.0066889632107023,0.0,0.0,5.026929982046679,1
False,False,623,7,0,0,0,0,3,0.0,0.0,0.48154093097913325,1.1235955056179776,0.0,0.0,0.0,1
False,True,366,0,0,0,0,1,6,0.0,0.273224043715847,1.639344262295082,0.0,0.0,0.0,3.484320557491289,1
False,False,660,1,0,4,0,2,13,0.0,0.30303030303030304,1.9696969696969697,0.15151515151515152,0.0,0.6060606060606061,0.0,1
False,False,152,0,0,0,0,0,2,0.0,0.0,1.3157894736842106,0.0,0.0,0.0,0.0,1
False,False,1371,9,1,0,0,0,17,0.0,0.0,1.2399708242159009,0.6564551422319475,0.07293946024799416,0.0,0.0,1
True,False,916,0,0,0,3,0,9,0.32751091703056767,0.0,0.982532751091703,0.0,0.0,0.0,0.0,0
False,True,33425,410,2,4,4,2,501,0.011967090501121914,0.005983545250560957,1.49887808526552,1.2266267763649963,0.005983545250560957,0.011967090501121914,8.425316832051138,1
False,True,265,1,0,0,2,0,3,0.7547169811320755,0.0,1.1320754716981132,0.37735849056603776,0.0,0.0,0.0,0
False,True,293,4,0,1,1,1,11,0.3412969283276451,0.3412969283276451,3.7542662116040955,1.3651877133105803,0.0,0.3412969283276451,14.077669902912621,1
False,True,446,4,0,1,0,1,5,0.0,0.2242152466367713,1.1210762331838564,0.8968609865470852,0.0,0.2242152466367713,4.827586206896552,1
False,False,527,1,0,0,0,1,5,0.0,0.18975332068311196,0.9487666034155597,0.18975332068311196,0.0,0.0,0.0,1
False,False,794,5,0,0,1,1,8,0.12594458438287154,0.12594458438287154,1.0075566750629723,0.6297229219143576,0.0,0.0,0.0,1
False,False,404,0,0,0,0,0,2,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,8.681672025723474,0
False,False,1680,9,0,1,0,0,9,0.0,0.0,0.5357142857142857,0.5357142857142857,0.0,0.05952380952380952,0.0,1
False,False,292,0,0,0,2,1,0,0.684931506849315,0.3424657534246575,0.0,0.0,0.0,0.0,0.0,0
False,False,3202,11,0,2,0,11,30,0.0,0.3435352904434728,0.9369144284821986,0.3435352904434728,0.0,0.06246096189881324,0.0,0
False,True,669,5,0,1,0,0,11,0.0,0.0,1.6442451420029895,0.7473841554559043,0.0,0.14947683109118087,5.781584582441114,1
True,False,1661,0,0,1,0,0,28,0.0,0.0,1.6857314870559903,0.0,0.0,0.060204695966285374,0.0,1
False,False,283,4,0,1,1,0,7,0.35335689045936397,0.0,2.4734982332155475,1.4134275618374559,0.0,0.35335689045936397,0.0,0
False,False,342,2,0,0,0,1,2,0.0,0.29239766081871343,0.5847953216374269,0.5847953216374269,0.0,0.0,0.0,1
False,False,292,0,2,0,0,0,3,0.0,0.0,1.0273972602739727,0.0,0.684931506849315,0.0,0.0,1
True,False,1227,12,0,1,0,0,11,0.0,0.0,0.8964955175224124,0.9779951100244498,0.0,0.08149959250203749,0.0,1
False,False,579,2,0,0,0,0,9,0.0,0.0,1.5544041450777202,0.3454231433506045,0.0,0.0,3.0303030303030303,1
False,False,5478,32,0,13,14,3,61,0.25556772544724354,0.054764512595837894,1.113545089448704,0.5841548010222709,0.0,0.23731288791529756,0.0,0
False,True,1327,152,0,1,6,1,16,0.45214770158251694,0.07535795026375283,1.2057272042200453,11.454408440090429,0.0,0.07535795026375283,9.408602150537634,0
False,True,336,0,0,0,0,0,12,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,5.098039215686274,1
False,True,3023,17,0,5,0,0,28,0.0,0.0,0.926232219649355,0.5623552762156798,0.0,0.16539861065167052,0.0,1
False,False,888,0,0,0,0,0,8,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.0,1
False,True,57,1,0,0,0,0,3,0.0,0.0,5.2631578947368425,1.7543859649122806,0.0,0.0,0.0,1
True,False,86,1,0,0,0,1,3,0.0,1.1627906976744187,3.488372093023256,1.1627906976744187,0.0,0.0,0.0,0
False,False,1806,4,0,2,5,0,22,0.2768549280177187,0.0,1.2181616832779623,0.22148394241417496,0.0,0.11074197120708748,0.0,0
False,False,2141,15,0,0,1,2,15,0.046707146193367584,0.09341429238673517,0.7006071929005138,0.7006071929005138,0.0,0.0,0.0,1
True,False,301,0,0,0,0,0,4,0.0,0.0,1.3289036544850499,0.0,0.0,0.0,0.0,0
False,False,634,1,0,0,1,0,9,0.15772870662460567,0.0,1.4195583596214512,0.15772870662460567,0.0,0.0,0.0,1
True,False,1607,59,0,15,0,0,34,0.0,0.0,2.115743621655258,3.671437461107654,0.0,0.9334163036714375,0.0,1
False,False,938,1,0,0,1,0,9,0.10660980810234541,0.0,0.9594882729211087,0.10660980810234541,0.0,0.0,0.0,0
False,True,2268,9,0,3,0,1,23,0.0,0.04409171075837742,1.0141093474426808,0.3968253968253968,0.0,0.13227513227513227,5.455568053993251,1
False,False,682,4,0,1,0,0,7,0.0,0.0,1.0263929618768328,0.5865102639296188,0.0,0.1466275659824047,0.0,1
False,False,311,2,2,0,0,0,3,0.0,0.0,0.9646302250803859,0.6430868167202572,0.6430868167202572,0.0,0.0,1
False,False,1424,52,5,0,0,0,21,0.0,0.0,1.4747191011235956,3.651685393258427,0.351123595505618,0.0,0.0,1
True,False,573,0,0,0,3,0,4,0.5235602094240838,0.0,0.6980802792321117,0.0,0.0,0.0,0.0,0
False,False,638,11,0,0,3,0,8,0.4702194357366771,0.0,1.2539184952978057,1.7241379310344827,0.0,0.0,0.0,0
False,False,548,1,0,2,0,1,10,0.0,0.18248175182481752,1.8248175182481752,0.18248175182481752,0.0,0.36496350364963503,0.0,1
False,True,1064,12,0,1,0,1,9,0.0,0.09398496240601503,0.8458646616541353,1.1278195488721805,0.0,0.09398496240601503,0.0,1
False,True,1348,4,0,0,2,1,17,0.14836795252225518,0.07418397626112759,1.261127596439169,0.29673590504451036,0.0,0.0,13.255567338282079,0
False,True,837,2,0,2,0,0,12,0.0,0.0,1.4336917562724014,0.23894862604540024,0.0,0.23894862604540024,4.99219968798752,1
False,False,3406,0,0,1,2,1,18,0.058719906048150326,0.029359953024075163,0.5284791544333529,0.0,0.0,0.029359953024075163,0.0,0
False,True,1081,13,0,0,0,1,18,0.0,0.09250693802035152,1.6651248843663276,1.2025901942645698,0.0,0.0,3.768506056527591,1
False,False,231,2,0,0,0,0,7,0.0,0.0,3.0303030303030303,0.8658008658008658,0.0,0.0,0.0,0
False,False,194,1,0,0,0,0,4,0.0,0.0,2.0618556701030926,0.5154639175257731,0.0,0.0,0.0,0
False,False,1262,50,0,9,0,0,5,0.0,0.0,0.39619651347068147,3.9619651347068148,0.0,0.7131537242472267,0.0,1
False,False,357,10,0,0,0,0,3,0.0,0.0,0.8403361344537815,2.8011204481792715,0.0,0.0,0.0,1
False,False,2847,14,0,0,0,0,6,0.0,0.0,0.2107481559536354,0.49174569722514927,0.0,0.0,0.0,1
False,True,5200,9,0,1,0,0,55,0.0,0.0,1.0576923076923077,0.17307692307692307,0.0,0.019230769230769232,0.0,1
False,True,1875,3,0,1,1,2,17,0.05333333333333334,0.10666666666666667,0.9066666666666666,0.16,0.0,0.05333333333333334,0.0,1
False,False,1301,2,0,0,0,0,10,0.0,0.0,0.7686395080707148,0.15372790161414296,0.0,0.0,0.0,1
False,False,991,1,0,1,0,1,6,0.0,0.10090817356205853,0.6054490413723511,0.10090817356205853,0.0,0.10090817356205853,0.0,1
False,True,11711,57,15,1,12,8,127,0.10246776534881735,0.06831184356587823,1.084450516608317,0.48672188540688244,0.12808470668602168,0.008538980445734779,11.48462471068004,1
False,False,182,0,0,0,0,0,4,0.0,0.0,2.197802197802198,0.0,0.0,0.0,0.0,1
False,False,351,0,0,0,0,0,6,0.0,0.0,1.7094017094017093,0.0,0.0,0.0,0.0,1
False,True,794,6,0,0,1,0,27,0.12594458438287154,0.0,3.4005037783375314,0.7556675062972292,0.0,0.0,2.450980392156863,0
False,False,663,10,0,0,0,0,0,0.0,0.0,0.0,1.5082956259426847,0.0,0.0,0.0,1
False,False,2764,119,1,0,15,5,23,0.5426917510853835,0.1808972503617945,0.8321273516642547,4.305354558610709,0.0361794500723589,0.0,0.0,0
False,True,1622,12,0,0,0,3,32,0.0,0.18495684340320592,1.972872996300863,0.7398273736128237,0.0,0.0,6.704824202780049,1
False,True,864,63,0,1,2,0,22,0.23148148148148148,0.0,2.5462962962962963,7.291666666666667,0.0,0.11574074074074074,4.475043029259897,1
False,True,696,7,0,1,0,1,11,0.0,0.14367816091954022,1.5804597701149425,1.0057471264367817,0.0,0.14367816091954022,7.956989247311828,1
False,False,2198,3,3,0,32,1,22,1.4558689717925386,0.04549590536851683,1.0009099181073704,0.1364877161055505,0.1364877161055505,0.0,0.0,0
False,True,868,59,0,1,0,2,11,0.0,0.2304147465437788,1.2672811059907834,6.797235023041475,0.0,0.1152073732718894,5.145797598627787,1
False,False,416,3,0,1,0,0,3,0.0,0.0,0.7211538461538461,0.7211538461538461,0.0,0.2403846153846154,0.0,1
False,True,5847,63,9,0,0,0,50,0.0,0.0,0.8551393877201984,1.07747562852745,0.1539250897896357,0.0,0.0,1
True,False,900,0,0,10,0,0,4,0.0,0.0,0.4444444444444444,0.0,0.0,1.1111111111111112,0.0,1
False,False,224,1,2,0,0,0,3,0.0,0.0,1.3392857142857142,0.44642857142857145,0.8928571428571429,0.0,0.0,1
False,False,809,3,0,0,3,0,6,0.37082818294190356,0.0,0.7416563658838071,0.37082818294190356,0.0,0.0,0.0,0
False,True,553,8,0,0,0,0,10,0.0,0.0,1.8083182640144666,1.4466546112115732,0.0,0.0,3.896103896103896,1
False,False,524,2,1,0,0,0,9,0.0,0.0,1.717557251908397,0.3816793893129771,0.19083969465648856,0.0,0.0,1
False,False,447,5,0,0,1,0,1,0.22371364653243847,0.0,0.22371364653243847,1.1185682326621924,0.0,0.0,0.0,0
True,False,637,2,0,1,0,1,3,0.0,0.15698587127158556,0.47095761381475665,0.3139717425431711,0.0,0.15698587127158556,0.0,1
True,False,2122,3,0,0,1,2,22,0.0471253534401508,0.0942507068803016,1.0367577756833177,0.1413760603204524,0.0,0.0,0.0,1
True,True,986,6,2,0,0,0,11,0.0,0.0,1.1156186612576064,0.6085192697768763,0.2028397565922921,0.0,0.0,1
False,False,2472,22,0,1,2,1,9,0.08090614886731391,0.040453074433656956,0.3640776699029126,0.889967637540453,0.0,0.040453074433656956,10.411899313501143,0
False,False,356,0,0,0,0,3,0,0.0,0.8426966292134831,0.0,0.0,0.0,0.0,0.0,1
False,True,923,2,0,3,0,4,15,0.0,0.4333694474539545,1.6251354279523293,0.21668472372697725,0.0,0.3250270855904659,5.643994211287988,1
False,True,1428,8,0,1,11,2,15,0.7703081232492998,0.1400560224089636,1.050420168067227,0.5602240896358543,0.0,0.0700280112044818,11.291866028708133,0
False,False,111,1,0,0,0,0,2,0.0,0.0,1.8018018018018018,0.9009009009009009,0.0,0.0,0.0,1
False,True,579,0,1,0,0,2,11,0.0,0.3454231433506045,1.8998272884283247,0.0,0.17271157167530224,0.0,5.191873589164786,1
False,False,558,0,0,0,1,0,5,0.17921146953405018,0.0,0.8960573476702509,0.0,0.0,0.0,0.0,0
True,False,2191,20,0,0,0,1,19,0.0,0.045641259698767686,0.867183934276586,0.9128251939753537,0.0,0.0,0.0,1
False,False,1803,7,0,1,5,0,12,0.2773155851358846,0.0,0.6655574043261231,0.3882418191902385,0.0,0.05546311702717693,10.143540669856458,1
False,False,314,1,0,0,2,0,3,0.6369426751592356,0.0,0.9554140127388535,0.3184713375796178,0.0,0.0,0.0,1
False,True,2939,41,0,1,0,1,29,0.0,0.03402517863218782,0.9867301803334467,1.3950323239197007,0.0,0.03402517863218782,0.0,1
False,True,1465,4,0,1,0,0,17,0.0,0.0,1.1604095563139931,0.27303754266211605,0.0,0.06825938566552901,0.0,1
False,True,545,3,1,0,2,0,4,0.3669724770642202,0.0,0.7339449541284404,0.5504587155963303,0.1834862385321101,0.0,0.0,0
False,False,1453,7,0,1,0,7,15,0.0,0.4817618719889883,1.032346868547832,0.4817618719889883,0.0,0.06882312456985547,0.0,1
False,True,539,60,0,1,2,0,11,0.37105751391465674,0.0,2.0408163265306123,11.131725417439704,0.0,0.18552875695732837,3.2448377581120944,1
False,False,443,0,0,0,1,1,5,0.22573363431151242,0.22573363431151242,1.1286681715575622,0.0,0.0,0.0,0.0,0
True,False,1815,52,0,8,0,0,19,0.0,0.0,1.046831955922865,2.8650137741046833,0.0,0.44077134986225897,0.0,1
False,False,665,0,0,0,5,0,0,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0
False,False,400,0,0,2,0,0,6,0.0,0.0,1.5,0.0,0.0,0.5,0.0,1
True,False,291,0,0,0,0,1,2,0.0,0.3436426116838488,0.6872852233676976,0.0,0.0,0.0,0.0,1
False,False,1296,11,0,0,0,1,9,0.0,0.07716049382716049,0.6944444444444444,0.8487654320987654,0.0,0.0,0.0,1
False,True,1894,10,0,0,0,5,19,0.0,0.26399155227032733,1.0031678986272439,0.5279831045406547,0.0,0.0,0.0,0
False,False,1131,5,1,0,5,0,5,0.4420866489832007,0.0,0.4420866489832007,0.4420866489832007,0.08841732979664015,0.0,20.45951859956236,0
False,False,690,9,0,0,3,0,1,0.43478260869565216,0.0,0.14492753623188406,1.3043478260869565,0.0,0.0,0.0,0
False,False,1207,1,0,0,1,1,7,0.08285004142502071,0.08285004142502071,0.579950289975145,0.08285004142502071,0.0,0.0,0.0,0
False,False,138,3,0,0,0,0,0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0
False,False,985,3,0,0,4,0,5,0.40609137055837563,0.0,0.5076142131979695,0.30456852791878175,0.0,0.0,9.651474530831099,0
False,True,1040,5,0,3,0,1,15,0.0,0.09615384615384616,1.4423076923076923,0.4807692307692308,0.0,0.28846153846153844,7.643312101910828,1
False,True,2091,9,0,2,0,0,21,0.0,0.0,1.0043041606886658,0.430416068866571,0.0,0.09564801530368244,0.0,1
False,False,4909,4,0,0,0,0,24,0.0,0.0,0.48889794255449176,0.08148299042574862,0.0,0.0,0.0,1
False,False,319,0,0,0,0,1,6,0.0,0.31347962382445144,1.8808777429467085,0.0,0.0,0.0,0.0,0
False,False,6117,14,0,1,3,1,53,0.04904364884747425,0.016347882949158083,0.8664377963053784,0.22887036128821317,0.0,0.016347882949158083,0.0,0
False,True,1693,31,0,4,4,5,22,0.23626698168930893,0.29533372711163614,1.299468399291199,1.8310691080921442,0.0,0.23626698168930893,9.26791277258567,0
False,True,1760,62,0,1,2,4,20,0.11363636363636363,0.22727272727272727,1.1363636363636365,3.522727272727273,0.0,0.056818181818181816,3.7238169123351437,1
True,False,2837,5,0,0,0,0,24,0.0,0.0,0.8459640465280226,0.17624250969333805,0.0,0.0,0.0,1
False,False,1257,6,0,1,0,0,11,0.0,0.0,0.8750994431185362,0.477326968973747,0.0,0.07955449482895784,0.0,1
False,False,2308,3,0,1,0,13,19,0.0,0.5632582322357019,0.8232235701906413,0.12998266897746968,0.0,0.043327556325823226,0.0,1
False,True,543,0,0,0,0,0,6,0.0,0.0,1.1049723756906078,0.0,0.0,0.0,1.4354066985645932,1
False,True,2486,74,0,1,0,3,21,0.0,0.12067578439259855,0.8447304907481898,2.9766693483507645,0.0,0.04022526146419952,0.0,0
False,True,799,67,0,1,2,0,13,0.2503128911138924,0.0,1.6270337922403004,8.385481852315394,0.0,0.1251564455569462,4.323308270676692,1
False,True,1208,155,0,1,5,1,10,0.4139072847682119,0.08278145695364239,0.8278145695364238,12.831125827814569,0.0,0.08278145695364239,10.935601458080194,0
False,False,1515,14,0,0,0,0,11,0.0,0.0,0.7260726072607261,0.9240924092409241,0.0,0.0,0.0,0
False,False,587,0,0,0,6,0,7,1.0221465076660987,0.0,1.192504258943782,0.0,0.0,0.0,6.396588486140725,0
False,False,338,0,0,0,0,1,4,0.0,0.2958579881656805,1.183431952662722,0.0,0.0,0.0,0.0,1
False,False,187,1,0,1,0,0,4,0.0,0.0,2.1390374331550803,0.5347593582887701,0.0,0.5347593582887701,0.0,0
False,True,1414,155,0,0,1,3,17,0.07072135785007072,0.21216407355021216,1.2022630834512023,10.961810466760962,0.0,0.0,5.311778290993072,1
False,False,1041,33,0,0,4,0,56,0.38424591738712777,0.0,5.379442843419788,3.170028818443804,0.0,0.0,0.0,0
False,False,428,3,0,0,6,1,2,1.4018691588785046,0.2336448598130841,0.4672897196261682,0.7009345794392523,0.0,0.0,0.0,0
False,True,3423,4,0,3,1,0,31,0.029214139643587496,0.0,0.9056383289512124,0.11685655857434998,0.0,0.0876424189307625,3.934057699512926,0
False,False,2864,13,0,1,2,3,16,0.06983240223463687,0.10474860335195531,0.5586592178770949,0.45391061452513964,0.0,0.034916201117318434,11.714855433698904,1
False,False,2082,34,1,3,3,2,54,0.1440922190201729,0.09606147934678194,2.5936599423631126,1.633045148895293,0.04803073967339097,0.1440922190201729,0.0,0
False,False,2832,1,0,9,0,1,11,0.0,0.03531073446327684,0.3884180790960452,0.03531073446327684,0.0,0.3177966101694915,0.0,0
False,False,299,0,0,0,0,0,5,0.0,0.0,1.6722408026755853,0.0,0.0,0.0,0.0,1
False,True,393,8,0,0,0,1,5,0.0,0.2544529262086514,1.272264631043257,2.035623409669211,0.0,0.0,8.42911877394636,1
False,False,9645,20,0,1,2,8,100,0.020736132711249352,0.08294453084499741,1.0368066355624677,0.20736132711249353,0.0,0.010368066355624676,0.0,0
False,True,1323,4,2,1,2,4,12,0.15117157974300832,0.30234315948601664,0.9070294784580499,0.30234315948601664,0.15117157974300832,0.07558578987150416,3.5748792270531404,1
False,False,524,0,0,0,4,1,3,0.7633587786259542,0.19083969465648856,0.5725190839694656,0.0,0.0,0.0,13.184079601990051,0
False,False,752,50,0,4,0,0,8,0.0,0.0,1.0638297872340425,6.648936170212766,0.0,0.5319148936170213,0.0,1
False,False,3007,7,0,0,9,2,105,0.2993016295310941,0.06651147322913202,3.4918523445294314,0.2327901563019621,0.0,0.0,0.0,0
False,True,415,0,0,0,0,1,7,0.0,0.24096385542168675,1.6867469879518073,0.0,0.0,0.0,0.0,0
False,False,1484,2,0,0,42,0,17,2.830188679245283,0.0,1.1455525606469004,0.1347708894878706,0.0,0.0,0.0,1
False,False,2524,10,0,0,0,0,17,0.0,0.0,0.6735340729001584,0.39619651347068147,0.0,0.0,0.0,0
False,False,1454,0,0,0,6,0,17,0.4126547455295736,0.0,1.169188445667125,0.0,0.0,0.0,18.915801614763552,0
True,True,183,26,0,0,0,1,3,0.0,0.546448087431694,1.639344262295082,14.207650273224044,0.0,0.0,0.0,1
False,False,279,2,0,0,0,0,3,0.0,0.0,1.075268817204301,0.7168458781362007,0.0,0.0,0.0,1
False,True,475,0,0,1,0,0,12,0.0,0.0,2.526315789473684,0.0,0.0,0.21052631578947367,0.0,1
False,True,1530,35,0,2,0,0,38,0.0,0.0,2.4836601307189543,2.287581699346405,0.0,0.13071895424836602,3.8461538461538463,1
False,False,164,3,0,0,0,0,2,0.0,0.0,1.2195121951219512,1.829268292682927,0.0,0.0,0.0,1
False,False,1728,12,0,0,1,3,9,0.05787037037037037,0.1736111111111111,0.5208333333333334,0.6944444444444444,0.0,0.0,7.738542449286251,0
